threshold,tar,far
0.81840801,0.77266667,0.50800000
0.81842136,0.77233333,0.50800000
0.81844038,0.77200000,0.50800000
0.81844670,0.77200000,0.50766667
0.81860310,0.77166667,0.50766667
0.81870568,0.77133333,0.50766667
0.81876361,0.77100000,0.50766667
0.81883138,0.77100000,0.50733333
0.81884921,0.77100000,0.50700000
0.81909645,0.77066667,0.50700000
0.81926441,0.77066667,0.50666667
0.81931436,0.77066667,0.50633333
0.81939191,0.77066667,0.50600000
0.81958795,0.77066667,0.50566667
0.81995428,0.77066667,0.50533333
0.81995958,0.77033333,0.50533333
0.82003480,0.77033333,0.50500000
0.82017976,0.77033333,0.50466667
0.82025003,0.77000000,0.50466667
0.82033300,0.77000000,0.50433333
0.82052130,0.77000000,0.50400000
0.82067811,0.76966667,0.50400000
0.82069707,0.76966667,0.50366667
0.82070744,0.76933333,0.50366667
0.82079363,0.76900000,0.50366667
0.82094657,0.76900000,0.50333333
0.82101458,0.76866667,0.50333333
0.82121891,0.76866667,0.50300000
0.82134247,0.76866667,0.50266667
0.82134694,0.76866667,0.50233333
0.82141149,0.76866667,0.50200000
0.82162106,0.76833333,0.50200000
0.82168084,0.76833333,0.50166667
0.82174432,0.76800000,0.50166667
0.82178998,0.76800000,0.50133333
0.82183921,0.76766667,0.50133333
0.82190681,0.76733333,0.50133333
0.82195193,0.76733333,0.50100000
0.82209849,0.76733333,0.50066667
0.82218564,0.76733333,0.50033333
0.82231003,0.76733333,0.50000000
0.82240087,0.76700000,0.50000000
0.82240391,0.76666667,0.50000000
0.82247818,0.76666667,0.49966667
0.82253021,0.76666667,0.49933333
0.82276070,0.76633333,0.49933333
0.82281983,0.76633333,0.49900000
0.82286978,0.76633333,0.49866667
0.82299054,0.76600000,0.49866667
0.82303727,0.76600000,0.49833333
0.82305831,0.76600000,0.49800000
0.82306528,0.76566667,0.49800000
0.82308686,0.76533333,0.49800000
0.82314622,0.76533333,0.49766667
0.82320678,0.76533333,0.49733333
0.82322627,0.76500000,0.49733333
0.82329690,0.76500000,0.49700000
0.82332110,0.76500000,0.49666667
0.82340705,0.76500000,0.49633333
0.82341409,0.76466667,0.49633333
0.82342142,0.76466667,0.49600000
0.82348502,0.76466667,0.49566667
0.82348716,0.76466667,0.49533333
0.82351220,0.76433333,0.49533333
0.82354045,0.76433333,0.49500000
0.82355666,0.76433333,0.49466667
0.82374507,0.76400000,0.49466667
0.82376146,0.76400000,0.49433333
0.82392067,0.76400000,0.49400000
0.82395458,0.76366667,0.49400000
0.82406956,0.76333333,0.49400000
0.82435304,0.76333333,0.49366667
0.82438481,0.76333333,0.49333333
0.82441527,0.76333333,0.49300000
0.82441753,0.76333333,0.49266667
0.82446933,0.76333333,0.49233333
0.82448280,0.76300000,0.49233333
0.82451952,0.76266667,0.49233333
0.82456231,0.76233333,0.49233333
0.82466596,0.76233333,0.49200000
0.82466650,0.76200000,0.49200000
0.82467300,0.76166667,0.49200000
0.82475525,0.76166667,0.49166667
0.82477075,0.76133333,0.49166667
0.82479542,0.76133333,0.49133333
0.82482862,0.76133333,0.49100000
0.82490826,0.76100000,0.49100000
0.82502484,0.76100000,0.49066667
0.82504290,0.76066667,0.49066667
0.82529378,0.76033333,0.49066667
0.82532501,0.76033333,0.49033333
0.82551563,0.76000000,0.49033333
0.82552564,0.75966667,0.49033333
0.82570243,0.75933333,0.49033333
0.82574505,0.75900000,0.49033333
0.82574928,0.75900000,0.49000000
0.82577842,0.75866667,0.49000000
0.82583266,0.75866667,0.48966667
0.82594430,0.75866667,0.48933333
0.82595235,0.75866667,0.48900000
0.82598597,0.75866667,0.48866667
0.82603824,0.75833333,0.48866667
0.82616746,0.75833333,0.48833333
0.82618785,0.75833333,0.48800000
0.82622969,0.75833333,0.48766667
0.82626134,0.75833333,0.48733333
0.82636106,0.75833333,0.48700000
0.82675010,0.75800000,0.48700000
0.82684922,0.75766667,0.48700000
0.82690871,0.75766667,0.48666667
0.82700098,0.75733333,0.48666667
0.82708377,0.75733333,0.48633333
0.82711172,0.75700000,0.48633333
0.82715118,0.75700000,0.48600000
0.82723433,0.75700000,0.48566667
0.82725012,0.75700000,0.48533333
0.82731009,0.75666667,0.48533333
0.82734847,0.75633333,0.48533333
0.82739222,0.75600000,0.48533333
0.82743990,0.75566667,0.48533333
0.82770395,0.75533333,0.48533333
0.82773608,0.75500000,0.48533333
0.82777065,0.75500000,0.48500000
0.82779408,0.75500000,0.48466667
0.82787317,0.75500000,0.48433333
0.82802415,0.75466667,0.48433333
0.82802641,0.75466667,0.48400000
0.82803303,0.75466667,0.48366667
0.82803404,0.75433333,0.48366667
0.82822329,0.75400000,0.48366667
0.82827109,0.75400000,0.48333333
0.82833654,0.75366667,0.48333333
0.82844472,0.75333333,0.48333333
0.82846391,0.75333333,0.48300000
0.82849181,0.75333333,0.48266667
0.82851374,0.75333333,0.48233333
0.82851446,0.75333333,0.48200000
0.82852900,0.75333333,0.48166667
0.82861686,0.75333333,0.48133333
0.82862949,0.75333333,0.48100000
0.82874942,0.75300000,0.48100000
0.82889777,0.75300000,0.48066667
0.82893497,0.75266667,0.48066667
0.82903975,0.75266667,0.48033333
0.82907146,0.75266667,0.48000000
0.82910824,0.75266667,0.47966667
0.82917488,0.75266667,0.47933333
0.82918549,0.75233333,0.47933333
0.82928413,0.75200000,0.47933333
0.82935417,0.75166667,0.47933333
0.82935524,0.75133333,0.47933333
0.82936496,0.75133333,0.47900000
0.82940191,0.75100000,0.47900000
0.82964694,0.75100000,0.47866667
0.82968318,0.75100000,0.47833333
0.82972264,0.75100000,0.47800000
0.82986099,0.75100000,0.47766667
0.83000427,0.75066667,0.47766667
0.83007419,0.75066667,0.47733333
0.83013135,0.75033333,0.47733333
0.83018386,0.75033333,0.47700000
0.83022153,0.75000000,0.47700000
0.83022934,0.75000000,0.47666667
0.83025521,0.75000000,0.47633333
0.83026618,0.74966667,0.47633333
0.83027917,0.74933333,0.47633333
0.83044571,0.74933333,0.47600000
0.83046031,0.74933333,0.47566667
0.83048236,0.74900000,0.47566667
0.83048850,0.74866667,0.47566667
0.83051646,0.74866667,0.47533333
0.83054006,0.74866667,0.47500000
0.83060163,0.74866667,0.47466667
0.83063704,0.74833333,0.47466667
0.83064520,0.74833333,0.47433333
0.83069062,0.74833333,0.47400000
0.83069694,0.74833333,0.47366667
0.83075845,0.74800000,0.47366667
0.83081120,0.74766667,0.47366667
0.83083296,0.74766667,0.47333333
0.83091676,0.74733333,0.47333333
0.83095002,0.74700000,0.47333333
0.83097935,0.74666667,0.47333333
0.83104855,0.74633333,0.47333333
0.83106613,0.74633333,0.47300000
0.83111471,0.74633333,0.47266667
0.83115017,0.74600000,0.47266667
0.83127677,0.74566667,0.47266667
0.83134031,0.74533333,0.47266667
0.83141965,0.74533333,0.47233333
0.83145308,0.74533333,0.47200000
0.83152610,0.74533333,0.47166667
0.83153415,0.74533333,0.47133333
0.83154571,0.74533333,0.47100000
0.83159828,0.74533333,0.47066667
0.83160287,0.74500000,0.47066667
0.83166450,0.74466667,0.47066667
0.83172780,0.74433333,0.47066667
0.83173770,0.74400000,0.47066667
0.83174020,0.74366667,0.47066667
0.83183634,0.74366667,0.47033333
0.83194029,0.74333333,0.47033333
0.83194590,0.74333333,0.47000000
0.83198208,0.74333333,0.46966667
0.83203554,0.74300000,0.46966667
0.83217722,0.74300000,0.46933333
0.83229709,0.74300000,0.46900000
0.83244836,0.74300000,0.46866667
0.83247209,0.74300000,0.46833333
0.83248663,0.74300000,0.46800000
0.83259666,0.74266667,0.46800000
0.83262122,0.74266667,0.46766667
0.83265781,0.74233333,0.46766667
0.83277547,0.74233333,0.46733333
0.83291769,0.74200000,0.46733333
0.83297938,0.74200000,0.46700000
0.83301830,0.74200000,0.46666667
0.83304203,0.74200000,0.46633333
0.83305645,0.74200000,0.46600000
0.83307290,0.74166667,0.46600000
0.83320379,0.74166667,0.46566667
0.83323324,0.74166667,0.46533333
0.83328098,0.74133333,0.46533333
0.83331251,0.74133333,0.46500000
0.83335406,0.74100000,0.46500000
0.83338064,0.74066667,0.46500000
0.83340132,0.74033333,0.46500000
0.83343303,0.74000000,0.46500000
0.83348435,0.73966667,0.46500000
0.83348536,0.73933333,0.46500000
0.83373564,0.73933333,0.46466667
0.83374685,0.73933333,0.46433333
0.83379138,0.73933333,0.46400000
0.83387804,0.73900000,0.46400000
0.83389282,0.73866667,0.46400000
0.83393371,0.73833333,0.46400000
0.83410382,0.73833333,0.46366667
0.83410585,0.73833333,0.46333333
0.83411604,0.73833333,0.46300000
0.83413410,0.73833333,0.46266667
0.83413565,0.73833333,0.46233333
0.83425808,0.73800000,0.46233333
0.83449018,0.73800000,0.46200000
0.83469725,0.73766667,0.46200000
0.83477759,0.73766667,0.46166667
0.83484769,0.73766667,0.46133333
0.83493477,0.73733333,0.46133333
0.83493662,0.73733333,0.46100000
0.83499742,0.73733333,0.46066667
0.83502281,0.73733333,0.46033333
0.83507681,0.73733333,0.46000000
0.83512449,0.73733333,0.45966667
0.83514714,0.73700000,0.45966667
0.83524168,0.73700000,0.45933333
0.83524901,0.73700000,0.45900000
0.83538151,0.73700000,0.45866667
0.83544111,0.73666667,0.45866667
0.83549178,0.73666667,0.45833333
0.83567113,0.73633333,0.45833333
0.83574444,0.73600000,0.45833333
0.83589876,0.73566667,0.45833333
0.83593965,0.73566667,0.45800000
0.83599877,0.73533333,0.45800000
0.83606088,0.73533333,0.45766667
0.83606529,0.73533333,0.45733333
0.83608532,0.73500000,0.45733333
0.83611298,0.73466667,0.45733333
0.83614749,0.73466667,0.45700000
0.83626521,0.73433333,0.45700000
0.83630145,0.73433333,0.45666667
0.83633268,0.73400000,0.45666667
0.83635104,0.73400000,0.45633333
0.83636254,0.73366667,0.45633333
0.83636433,0.73366667,0.45600000
0.83641219,0.73333333,0.45600000
0.83645940,0.73333333,0.45566667
0.83647943,0.73300000,0.45566667
0.83661866,0.73300000,0.45533333
0.83664048,0.73266667,0.45533333
0.83664131,0.73233333,0.45533333
0.83668983,0.73233333,0.45500000
0.83669931,0.73233333,0.45466667
0.83669955,0.73200000,0.45466667
0.83675826,0.73200000,0.45433333
0.83677423,0.73200000,0.45400000
0.83680201,0.73200000,0.45366667
0.83685458,0.73200000,0.45333333
0.83689934,0.73200000,0.45300000
0.83719230,0.73200000,0.45266667
0.83727849,0.73200000,0.45233333
0.83728278,0.73166667,0.45233333
0.83734155,0.73166667,0.45200000
0.83744633,0.73133333,0.45200000
0.83746034,0.73133333,0.45166667
0.83746159,0.73133333,0.45133333
0.83746290,0.73100000,0.45133333
0.83746421,0.73100000,0.45100000
0.83748740,0.73066667,0.45100000
0.83756250,0.73033333,0.45100000
0.83758891,0.73033333,0.45066667
0.83763123,0.73033333,0.45033333
0.83765960,0.73033333,0.45000000
0.83765996,0.73033333,0.44966667
0.83768189,0.73000000,0.44966667
0.83773339,0.72966667,0.44966667
0.83782941,0.72933333,0.44966667
0.83787942,0.72933333,0.44933333
0.83789837,0.72933333,0.44900000
0.83796620,0.72933333,0.44866667
0.83798707,0.72933333,0.44833333
0.83801472,0.72933333,0.44800000
0.83802021,0.72900000,0.44800000
0.83812356,0.72900000,0.44766667
0.83821553,0.72900000,0.44733333
0.83838689,0.72900000,0.44700000
0.83840758,0.72866667,0.44700000
0.83845872,0.72866667,0.44666667
0.83846033,0.72866667,0.44633333
0.83849287,0.72833333,0.44633333
0.83849382,0.72833333,0.44600000
0.83852756,0.72833333,0.44566667
0.83856040,0.72800000,0.44566667
0.83859414,0.72766667,0.44566667
0.83879262,0.72766667,0.44533333
0.83880186,0.72766667,0.44500000
0.83882356,0.72733333,0.44500000
0.83885598,0.72733333,0.44466667
0.83886236,0.72733333,0.44433333
0.83886939,0.72700000,0.44433333
0.83894044,0.72700000,0.44400000
0.83905590,0.72700000,0.44366667
0.83905965,0.72666667,0.44366667
0.83908218,0.72633333,0.44366667
0.83914602,0.72600000,0.44366667
0.83914924,0.72600000,0.44333333
0.83918440,0.72600000,0.44300000
0.83919907,0.72566667,0.44300000
0.83925188,0.72533333,0.44300000
0.83930552,0.72533333,0.44266667
0.83940750,0.72533333,0.44233333
0.83947152,0.72500000,0.44233333
0.83951163,0.72466667,0.44233333
0.83957678,0.72433333,0.44233333
0.83957839,0.72400000,0.44233333
0.83961862,0.72400000,0.44200000
0.83965099,0.72400000,0.44166667
0.83965135,0.72366667,0.44166667
0.83966035,0.72366667,0.44133333
0.83968151,0.72366667,0.44100000
0.83973318,0.72333333,0.44100000
0.83980834,0.72333333,0.44066667
0.83985180,0.72300000,0.44066667
0.83989310,0.72300000,0.44033333
0.83991838,0.72300000,0.44000000
0.84000885,0.72266667,0.44000000
0.84005934,0.72233333,0.44000000
0.84021628,0.72200000,0.44000000
0.84039974,0.72166667,0.44000000
0.84041357,0.72133333,0.44000000
0.84041584,0.72133333,0.43966667
0.84052622,0.72100000,0.43966667
0.84061199,0.72100000,0.43933333
0.84062588,0.72066667,0.43933333
0.84067690,0.72033333,0.43933333
0.84069246,0.72033333,0.43900000
0.84081769,0.72033333,0.43866667
0.84087938,0.72033333,0.43833333
0.84092712,0.72000000,0.43833333
0.84102112,0.71966667,0.43833333
0.84103149,0.71966667,0.43800000
0.84124672,0.71933333,0.43800000
0.84126353,0.71933333,0.43766667
0.84135449,0.71933333,0.43733333
0.84145623,0.71933333,0.43700000
0.84146976,0.71933333,0.43666667
0.84154534,0.71900000,0.43666667
0.84159476,0.71900000,0.43633333
0.84162641,0.71866667,0.43633333
0.84165365,0.71866667,0.43600000
0.84172565,0.71866667,0.43566667
0.84173357,0.71866667,0.43533333
0.84181857,0.71866667,0.43500000
0.84188116,0.71866667,0.43466667
0.84198487,0.71866667,0.43433333
0.84201562,0.71866667,0.43400000
0.84209079,0.71833333,0.43400000
0.84219825,0.71800000,0.43400000
0.84221935,0.71766667,0.43400000
0.84226906,0.71733333,0.43400000
0.84228277,0.71733333,0.43366667
0.84235567,0.71700000,0.43366667
0.84238839,0.71666667,0.43366667
0.84242409,0.71633333,0.43366667
0.84248590,0.71633333,0.43333333
0.84253192,0.71600000,0.43333333
0.84254885,0.71600000,0.43300000
0.84255254,0.71566667,0.43300000
0.84262842,0.71566667,0.43266667
0.84281486,0.71533333,0.43266667
0.84287691,0.71500000,0.43266667
0.84288979,0.71500000,0.43233333
0.84314787,0.71500000,0.43200000
0.84325647,0.71500000,0.43166667
0.84329361,0.71500000,0.43133333
0.84333646,0.71466667,0.43133333
0.84335130,0.71466667,0.43100000
0.84352839,0.71466667,0.43066667
0.84364939,0.71433333,0.43066667
0.84368116,0.71433333,0.43033333
0.84369683,0.71433333,0.43000000
0.84369993,0.71400000,0.43000000
0.84371144,0.71366667,0.43000000
0.84373254,0.71333333,0.43000000
0.84376216,0.71333333,0.42966667
0.84380591,0.71333333,0.42933333
0.84381270,0.71333333,0.42900000
0.84386253,0.71300000,0.42900000
0.84389973,0.71300000,0.42866667
0.84398913,0.71300000,0.42833333
0.84400082,0.71266667,0.42833333
0.84401101,0.71266667,0.42800000
0.84406459,0.71233333,0.42800000
0.84415209,0.71200000,0.42800000
0.84429997,0.71166667,0.42800000
0.84436095,0.71166667,0.42766667
0.84439081,0.71133333,0.42766667
0.84446663,0.71133333,0.42733333
0.84448481,0.71100000,0.42733333
0.84453249,0.71100000,0.42700000
0.84455377,0.71100000,0.42666667
0.84459054,0.71066667,0.42666667
0.84460723,0.71066667,0.42633333
0.84462953,0.71066667,0.42600000
0.84463358,0.71033333,0.42600000
0.84464723,0.71033333,0.42566667
0.84466213,0.71000000,0.42566667
0.84471679,0.71000000,0.42533333
0.84484881,0.70966667,0.42533333
0.84493071,0.70966667,0.42500000
0.84494007,0.70966667,0.42466667
0.84496617,0.70933333,0.42466667
0.84507304,0.70933333,0.42433333
0.84508634,0.70900000,0.42433333
0.84511548,0.70900000,0.42400000
0.84515917,0.70866667,0.42400000
0.84535909,0.70866667,0.42366667
0.84537089,0.70866667,0.42333333
0.84538680,0.70866667,0.42300000
0.84552872,0.70866667,0.42266667
0.84553099,0.70866667,0.42233333
0.84566849,0.70833333,0.42233333
0.84573507,0.70800000,0.42233333
0.84575415,0.70766667,0.42233333
0.84579504,0.70733333,0.42233333
0.84588182,0.70700000,0.42233333
0.84592235,0.70666667,0.42233333
0.84607977,0.70633333,0.42233333
0.84610373,0.70600000,0.42233333
0.84611452,0.70600000,0.42200000
0.84613097,0.70566667,0.42200000
0.84614205,0.70566667,0.42166667
0.84617889,0.70566667,0.42133333
0.84623110,0.70533333,0.42133333
0.84625524,0.70500000,0.42133333
0.84625739,0.70500000,0.42100000
0.84627402,0.70466667,0.42100000
0.84628576,0.70466667,0.42066667
0.84663832,0.70466667,0.42033333
0.84666812,0.70433333,0.42033333
0.84672713,0.70400000,0.42033333
0.84679365,0.70400000,0.42000000
0.84684563,0.70366667,0.42000000
0.84684914,0.70366667,0.41966667
0.84701967,0.70366667,0.41933333
0.84705591,0.70333333,0.41933333
0.84711242,0.70300000,0.41933333
0.84713006,0.70266667,0.41933333
0.84719813,0.70266667,0.41900000
0.84720743,0.70233333,0.41900000
0.84728163,0.70233333,0.41866667
0.84731847,0.70233333,0.41833333
0.84733415,0.70233333,0.41800000
0.84738129,0.70233333,0.41766667
0.84748471,0.70200000,0.41766667
0.84755868,0.70200000,0.41733333
0.84756881,0.70200000,0.41700000
0.84759134,0.70166667,0.41700000
0.84769034,0.70133333,0.41700000
0.84776121,0.70100000,0.41700000
0.84776616,0.70066667,0.41700000
0.84777713,0.70066667,0.41666667
0.84780657,0.70066667,0.41633333
0.84785050,0.70066667,0.41600000
0.84787881,0.70033333,0.41600000
0.84800512,0.70000000,0.41600000
0.84808761,0.69966667,0.41600000
0.84821808,0.69966667,0.41566667
0.84835243,0.69933333,0.41566667
0.84845567,0.69933333,0.41533333
0.84861267,0.69933333,0.41500000
0.84861284,0.69933333,0.41466667
0.84864652,0.69900000,0.41466667
0.84876007,0.69900000,0.41433333
0.84876806,0.69900000,0.41400000
0.84884632,0.69900000,0.41366667
0.84885669,0.69900000,0.41333333
0.84888065,0.69866667,0.41333333
0.84889829,0.69833333,0.41333333
0.84895158,0.69800000,0.41333333
0.84908515,0.69800000,0.41300000
0.84913260,0.69766667,0.41300000
0.84916151,0.69733333,0.41300000
0.84917903,0.69700000,0.41300000
0.84921026,0.69700000,0.41266667
0.84935170,0.69700000,0.41233333
0.84937406,0.69666667,0.41233333
0.84957433,0.69633333,0.41233333
0.84957504,0.69633333,0.41200000
0.84960300,0.69600000,0.41200000
0.84967637,0.69600000,0.41166667
0.84973264,0.69600000,0.41133333
0.84973592,0.69566667,0.41133333
0.84978545,0.69566667,0.41100000
0.85003352,0.69533333,0.41100000
0.85005927,0.69533333,0.41066667
0.85016602,0.69533333,0.41033333
0.85018122,0.69500000,0.41033333
0.85023808,0.69466667,0.41033333
0.85028702,0.69433333,0.41033333
0.85029066,0.69433333,0.41000000
0.85030097,0.69400000,0.41000000
0.85035121,0.69400000,0.40966667
0.85036218,0.69366667,0.40966667
0.85039532,0.69333333,0.40966667
0.85044062,0.69333333,0.40933333
0.85052752,0.69333333,0.40900000
0.85062730,0.69333333,0.40866667
0.85067773,0.69333333,0.40833333
0.85070634,0.69300000,0.40833333
0.85070795,0.69300000,0.40800000
0.85084033,0.69266667,0.40800000
0.85089552,0.69233333,0.40800000
0.85092998,0.69233333,0.40766667
0.85105932,0.69233333,0.40733333
0.85113227,0.69233333,0.40700000
0.85116428,0.69233333,0.40666667
0.85139710,0.69200000,0.40666667
0.85144150,0.69200000,0.40633333
0.85145164,0.69200000,0.40600000
0.85145772,0.69200000,0.40566667
0.85151815,0.69200000,0.40533333
0.85153097,0.69200000,0.40500000
0.85154974,0.69200000,0.40466667
0.85159028,0.69200000,0.40433333
0.85159171,0.69200000,0.40400000
0.85160649,0.69200000,0.40366667
0.85166693,0.69200000,0.40333333
0.85171938,0.69166667,0.40333333
0.85176980,0.69166667,0.40300000
0.85179400,0.69166667,0.40266667
0.85183883,0.69133333,0.40266667
0.85191399,0.69133333,0.40233333
0.85197330,0.69133333,0.40200000
0.85198081,0.69100000,0.40200000
0.85201597,0.69100000,0.40166667
0.85205013,0.69100000,0.40133333
0.85206676,0.69100000,0.40100000
0.85222101,0.69100000,0.40066667
0.85225701,0.69100000,0.40033333
0.85225761,0.69100000,0.40000000
0.85239184,0.69066667,0.40000000
0.85247529,0.69066667,0.39966667
0.85248572,0.69066667,0.39933333
0.85248840,0.69066667,0.39900000
0.85248852,0.69066667,0.39866667
0.85251248,0.69033333,0.39866667
0.85253620,0.69033333,0.39833333
0.85255837,0.69033333,0.39800000
0.85261655,0.69033333,0.39766667
0.85262620,0.69000000,0.39766667
0.85265255,0.68966667,0.39766667
0.85269308,0.68966667,0.39733333
0.85277462,0.68933333,0.39733333
0.85277736,0.68900000,0.39733333
0.85282344,0.68866667,0.39733333
0.85283405,0.68833333,0.39733333
0.85289669,0.68833333,0.39700000
